transformer,encoder,model,split_number,fit_time,score_time,test_r2,train_r2,test_mean_absolute_error,train_mean_absolute_error,test_mean_squared_error,train_mean_squared_error,test_root_mean_squared_error,train_root_mean_squared_error,test_mean_absolute_percentage_error,train_mean_absolute_percentage_error
MinMaxScaler,SumEncoder,LinearRegression,0,2.1741678714752197,0.0444941520690918,0.9962758460829145,0.9963728421049507,0.14353059677106508,0.14326869411938348,0.04087339725727666,0.039600341817473496,0.2021717024147461,0.1989983462681876,66653425470190.42,65247180894628.336
MinMaxScaler,SumEncoder,LinearRegression,1,2.1966919898986816,0.052733421325683594,0.996252835183857,0.9963784791457625,0.14335412761977864,0.143318376256608,0.04096620381185869,0.03957749534506271,0.20240109637019926,0.1989409343123298,65791503830119.81,65432043661135.08
MinMaxScaler,SumEncoder,LinearRegression,2,2.219419240951538,0.03844141960144043,0.9963894070651141,0.9963444043226632,0.1435718597447846,0.14325130073078476,0.03915947253246676,0.04002898329537286,0.1978875249541182,0.20007244511769445,64294967542907.17,65878653549530.41
MinMaxScaler,SumEncoder,LinearRegression,3,2.1604604721069336,0.03931093215942383,0.9963590587131049,0.996351966515074,0.14322223592047528,0.14334445911791516,0.03964593248829772,0.0399070070277534,0.1991128636936793,0.19976738229188817,65401778109971.14,65401435312875.41
MinMaxScaler,SumEncoder,LinearRegression,4,2.219576358795166,0.0464940071105957,0.9964852026726571,0.9963200840010963,0.142987901251306,0.14340096066776742,0.03867432166655262,0.04015045704606823,0.19665787974691637,0.20037578957066704,65345631534407.94,65481224381567.055
MinMaxScaler,SumEncoder,DecisionTreeRegressor,0,8.030236721038818,0.09133625030517578,0.9993220977867887,0.9999999766529829,0.05716820066084123,2.1761782723946165e-06,0.007440123872177217,2.548965014974486e-07,0.086256152662736,0.0005048727577295577,0.006564658559021062,2.5945096360634283e-07
MinMaxScaler,SumEncoder,DecisionTreeRegressor,1,7.967779636383057,0.09121346473693848,0.9993316609817162,0.999999970107749,0.05707021051263098,2.477160868816952e-06,0.007306674187502458,3.2667502724471547e-07,0.08547908625799915,0.0005715549205848161,0.006552626918465185,2.974420823636068e-07
MinMaxScaler,SumEncoder,DecisionTreeRegressor,2,8.082491159439087,0.09553742408752441,0.9993124641905288,0.9999999759384861,0.05728201262370836,2.2225339569137125e-06,0.007456819456422298,2.6347496331153826e-07,0.08635287752253713,0.0005132981232300954,0.006575438112017349,2.656965777800504e-07
MinMaxScaler,SumEncoder,DecisionTreeRegressor,3,8.063695430755615,0.09032869338989258,0.9993243165281701,0.9999999730308791,0.0572625256416187,2.336367807686371e-06,0.007357465885002789,2.950238541079611e-07,0.08577567187147407,0.0005431609836024317,0.006571853462727809,2.843088841842369e-07
MinMaxScaler,SumEncoder,DecisionTreeRegressor,4,8.031564235687256,0.09053468704223633,0.9993233422461594,0.9999999761523448,0.05698325405582605,2.1811435218424805e-06,0.007445459067189151,2.601945950824656e-07,0.08628707358109412,0.0005100927318463434,0.006542317739860024,2.6505680145202417e-07
MinMaxScaler,SumEncoder,GradientBoostingRegressor,0,113.37785029411316,0.32091522216796875,0.9983825119132754,0.9983770142758853,0.09865936740335904,0.09857755693313767,0.017752282692800988,0.01771932496446948,0.1332376924627599,0.1331139548074111,13602070326643.75,13499307741172.38
MinMaxScaler,SumEncoder,GradientBoostingRegressor,1,112.90143990516663,0.32109761238098145,0.9983669111991981,0.998385014545819,0.09858900403666022,0.09820922825605276,0.01785388472060285,0.01764923684490284,0.13361842956943795,0.13285043035271976,12575333780147.479,12596204221923.896
MinMaxScaler,SumEncoder,GradientBoostingRegressor,2,112.56166982650757,0.3213481903076172,0.9983711420339402,0.9983882661452078,0.09841789844556972,0.09831134131994938,0.01766613404820929,0.01764857857504294,0.13291400997716266,0.1328479528447576,12878424866875.041,13049351896839.71
MinMaxScaler,SumEncoder,GradientBoostingRegressor,3,112.11224150657654,0.3167579174041748,0.9983855027474015,0.9983945335286378,0.09793183190163875,0.0978186928584295,0.01758013767193933,0.01756271208041572,0.13259011151642994,0.13252438296561023,11586816605473.576,11668572357993.756
MinMaxScaler,SumEncoder,GradientBoostingRegressor,4,111.65802121162415,0.31755924224853516,0.9984014011204202,0.9983882230924382,0.09796303521536132,0.09788220751522483,0.01758984132703765,0.017585613235243328,0.13262669914854117,0.13261075836915845,12353213695398.365,12182866999212.31
RobustScaler,OneHotEncoder,LinearRegression,0,2.801295757293701,0.06268715858459473,0.9962758797580961,0.9963728454009797,0.14353205214986384,0.14327082341161365,0.040873027664852304,0.03960030583230765,0.20217078835690458,0.19899825585242611,66658972237139.38,65252612328834.266
RobustScaler,OneHotEncoder,LinearRegression,1,2.792236328125,0.06869053840637207,0.9962528487155178,0.9963784794911938,0.14335454114524432,0.14331900372382927,0.040966055875804736,0.039577491570044844,0.2024007309171702,0.19894092482454395,65789015822992.28,65430172992966.99
RobustScaler,OneHotEncoder,LinearRegression,2,2.7949910163879395,0.053318023681640625,0.9963894040763216,0.9963443972864091,0.14357383039817873,0.14325319210685786,0.03915950494806792,0.040029060342761866,0.19788760685820606,0.20007263766632824,64294745248646.49,65877987695421.94
RobustScaler,OneHotEncoder,LinearRegression,3,2.9077682495117188,0.05314826965332031,0.9963590542572949,0.9963519630160353,0.14321586731639915,0.14333848221835446,0.03964598100727498,0.03990704530485748,0.1991129855315192,0.19976747809605416,65345759511913.336,65346865881663.13
RobustScaler,OneHotEncoder,LinearRegression,4,3.0257811546325684,0.06336736679077148,0.996485186171081,0.9963200454046605,0.14298791217674853,0.14340193464836468,0.03867450323812042,0.04015087816017542,0.1966583413896304,0.20037684037876088,65377911193946.87,65511623544711.19
RobustScaler,OneHotEncoder,DecisionTreeRegressor,0,7.995677947998047,0.1024625301361084,0.9993168857318472,0.9999999766529829,0.05727331231040482,2.1761782723946165e-06,0.0074973273060036,2.548965014974486e-07,0.08658710819748862,0.0005048727577295577,0.006576789884218499,2.5945096360634283e-07
RobustScaler,OneHotEncoder,DecisionTreeRegressor,1,8.000978231430054,0.09472346305847168,0.9993277921310537,0.999999970107749,0.057188136914104216,2.477160868816952e-06,0.007348970732366213,3.2667502724471547e-07,0.08572613797650173,0.0005715549205848161,0.006566089659214313,2.974420823636068e-07
RobustScaler,OneHotEncoder,DecisionTreeRegressor,2,7.92229151725769,0.09562444686889648,0.9993139677173937,0.9999999759384861,0.05729605267317436,2.2225339569137125e-06,0.007440512628144559,2.6347496331153826e-07,0.08625840613032772,0.0005132981232300954,0.006576392718999679,2.656965777800504e-07
RobustScaler,OneHotEncoder,DecisionTreeRegressor,3,7.996586084365845,0.09540271759033203,0.999322524787543,0.9999999730308791,0.0572121477602432,2.336367807686371e-06,0.007376976012285107,2.950238541079611e-07,0.08588932420438007,0.0005431609836024317,0.006567013137129981,2.843088841842369e-07
RobustScaler,OneHotEncoder,DecisionTreeRegressor,4,7.9877989292144775,0.09606480598449707,0.9993229108311649,0.9999999761523448,0.05709908701008562,2.1811435218424805e-06,0.007450206049935789,2.601945950824656e-07,0.08631457611513706,0.0005100927318463434,0.006555395036839717,2.6505680145202417e-07
RobustScaler,OneHotEncoder,GradientBoostingRegressor,0,115.29106974601746,0.34793615341186523,0.9983825119132754,0.9983770142758853,0.09865936740335904,0.0985775569331377,0.017752282692801012,0.017719324964469506,0.13323769246276,0.13311395480741117,13602070326643.578,13499307741172.2
RobustScaler,OneHotEncoder,GradientBoostingRegressor,1,116.14165759086609,0.3447911739349365,0.9983669138861151,0.998385014545819,0.09858889238797504,0.09820922825606519,0.017853855345649455,0.017649236844903778,0.13361831964835308,0.1328504303527233,12575333780197.186,12596204221974.467
RobustScaler,OneHotEncoder,GradientBoostingRegressor,2,120.60513091087341,0.38408565521240234,0.9983711434348707,0.9983882661452078,0.09841761383526525,0.0983113413199486,0.017666118854112307,0.01764857857504299,0.13291395281953022,0.13284795284475778,12878424866871.8,13049351896836.066
RobustScaler,OneHotEncoder,GradientBoostingRegressor,3,140.21946167945862,0.3938593864440918,0.9983855019144116,0.9983945335286378,0.09793196386692296,0.09781869285842971,0.017580146742303043,0.01756271208041574,0.1325901457209511,0.1325243829656103,11587230338585.738,11668572357994.262
RobustScaler,OneHotEncoder,GradientBoostingRegressor,4,140.54829144477844,0.40358471870422363,0.9984014011204202,0.9983882230924381,0.09796303521537307,0.09788220751523631,0.017589841327038485,0.017585613235244126,0.1326266991485443,0.13261075836916145,12353213695446.73,12182866999259.994
RobustScaler,HelmertEncoder,LinearRegression,0,2.6093220710754395,0.07835650444030762,0.9962757989337976,0.9963728257030386,0.14353823139742258,0.14327635734378727,0.040873914729064854,0.03960052088917138,0.2021729821936276,0.19899879620030717,66685034598711.5,65280160208966.74
RobustScaler,HelmertEncoder,LinearRegression,1,2.4684886932373047,0.07267594337463379,0.9962528040382662,0.996378476594727,0.1433558926009926,0.14331953682245802,0.04096654431372618,0.039577523223846035,0.2024019375246348,0.1989410043803088,65786709894971.81,65426924458103.21
RobustScaler,HelmertEncoder,LinearRegression,2,2.3968594074249268,0.04140782356262207,0.9963893637057123,0.9963443932184435,0.14357229713328434,0.1432513142661294,0.039159942796308696,0.04002910488721992,0.19788871316047485,0.20007274898701202,64303117888099.12,65884372646149.055
RobustScaler,HelmertEncoder,LinearRegression,3,2.427133560180664,0.0343320369720459,0.9963590394064448,0.9963519620870954,0.1432217904348696,0.14334345675473506,0.039646142717051205,0.03990705546682896,0.19911339160651953,0.19976750353055164,65400906596490.37,65401717957182.48
